intent,text
lyric,"Back up, baby, back up"
lyric,Did you forget everythi-i-ing?
lyric,"Back up, baby, back up"
lyric,"Please, back up, oh, back up"
lyric,"Back up, baby, back up"
lyric,Cause it rains in your bedroom
lyric,Everything is wrong
lyric,It rains when you're here and it rains when you're gone
lyric,"I was there when you said, ""Forever and always"""
lyric,"And I stare at the phone, he still hasn't called"
lyric,And then you feel so low you can't feel nothing at all
lyric,You flashback to when we said forever and always
lyric,And it rains in your bedroom
lyric,Everything is wrong
lyric,It rains when you're here and it rains when you're gone
lyric,"I was there when you said, ""Forever and always"""
lyric,You didn't mean it baby
lyric,"You said, ""Forever and always,"" yeah"
lyric,I could go back to every laugh
lyric,But I don't wanna go there anymore
lyric,And I know all the steps up to your door
lyric,But I don't wanna go there anymore
lyric,"Talk to the wind, talk to the sky"
lyric,Talk to the man with the reasons why
lyric,And let me know what you find
lyric,I'll leave my window open
lyric,Cause I'm too tired at night to call your name
lyric,Just know I'm right here hoping
lyric,That you'll come in with the rain
lyric,I could stand up and sing you a song
lyric,But I don't wanna have to go that far
lyric,"And I, I've got you down, I know you by heart"
lyric,And you don't even know where I start
lyric,"Talk to yourself, talk to the tears"
lyric,Talk to the man who put you here
lyric,And don't wait for the sky to clear
lyric,I'll leave my window open
lyric,"Cause I'm too tired at night to call your name, oh"
lyric,Just know I'm right here hoping
lyric,That you'll come in with the rain
lyric,"I've watched you so long, screamed your name"
lyric,I don't know what else I can say
lyric,I'll leave my window open
lyric,Cause I'm too tired at night for all these games
lyric,Just know I'm right here hoping
lyric,That you'll come in with the rain
lyric,I could go back to every laugh
lyric,But I don't wanna go there anymore
lyric,This is wrong but I can't help but feel like
lyric,There ain’t nothing more right babe
lyric,Misty morning comes again and I can't
lyric,Help but wish I could see your face
lyric,And I knew from the first note played
lyric,I'd be breaking all my rules to see you
lyric,You smile that beautiful smile and all the girls in the front row
lyric,Scream your name
lyric,"So dim that spotlight, tell me things like"
lyric,I can't keep my eyes off of you
lyric,"I'm no one special, just another wide-eyed girl"
lyric,Who's desperately in love with you
lyric,"Give me a photograph to hang on my wall, superstar"
lyric,Morning lonelinеss
lyric,Comes around when I'm not dreaming about you
lyric,Whеn my world wakes up today
lyric,You'll be in another town
lyric,And I knew when I saw your face
lyric,I'd be counting down the ways to see you
lyric,You smile that beautiful smile and all the girls in the front row
lyric,Scream your name
lyric,"So dim that spotlight, tell me things like"
lyric,I can't take my eyes off of you
lyric,"I'm no one special, just another wide-eyed girl"
lyric,Who's desperately in love with you
lyric,"Give me a photograph to hang on my wall, superstar"
lyric,"You played in bars, you play guitar"
lyric,And I'm invisible and everyone knows who you are
lyric,"And you'll never see, you sing me to sleep"
lyric,Every night from the radio
lyric,"So dim that spotlight, tell me things like"
lyric,I can't take my eyes off of you
lyric,"I'm no one special, just another wide-eyed girl"
lyric,Who's desperately in love with you
lyric,"Give me a photograph to hang on my wall, superstar"
lyric,"Sweet, sweet superstar"
lyric,Superstar
lyric,In the heat of the fight I walked away
lyric,Ignorin' words that you were sayin'
lyric,Tryna make me stay
lyric,"I said, ""This time I've had enough"""
lyric,And you've called a hundred times
lyric,But I'm not picking up
lyric,Cause I'm so mad I might tell you that it's over
lyric,But if you look a little closer
lyric,"I said, ""Leave,"" but all I really want is you"
lyric,To stand outside my window throwin' pebbles
lyric,"Screamin', ""I'm in love with you"""
lyric,"Wait there in the pourin' rain, comin' back for more"
lyric,And don't you leave 'cause I know
lyric,All I need is on the other side of the door
lyric,Me and my stupid pride are sittin' here alone
lyric,"Goin' through the photographs, starin' at the phone"
lyric,I keep goin' back over things we both said
lyric,And I remember the slamming door
lyric,And all the things that I misread
lyric,"Oh, babe, if you know everything"
lyric,Tell me why you couldn't see
lyric,"When I left, I wanted you to chase after me, yeah"
lyric,"I said, ""Leave,"" but all I really want is you"
lyric,To stand outside my window throwin' pebbles
lyric,"Screamin', ""I'm in love with you"""
lyric,"Wait there in the pourin' rain, comin' back for more"
lyric,And don't you leave 'cause I know
lyric,All I need is on the other side of the door
lyric,And I'll scream out the window
lyric,I can't even look at you
lyric,"I don't need you but I do, I do, I do"
lyric,"I say, ""There's nothing you can say"
lyric,"To make this right again, I mean it, I mean it"""
lyric,But what I mean is
lyric,"I said, ""Leave,"" but, baby, all I want is you"
lyric,To stand outside my window throwin' pebbles
lyric,"Screamin', ""I'm in love with you"""
lyric,"Wait there in the pourin' rain, comin' back for more"
lyric,And don't you leave 'cause I know
lyric,All I need is on the other side of the door
lyric,With your face and the beautiful eyes
lyric,And the conversation with the little white lies
lyric,And the faded picture of a beautiful night
lyric,You carried me from your car up the stairs
lyric,"And I broke down crying, was she worth this mess?"
lyric,After everything and that little black dress
lyric,"After everything I must confess, I need you"
lyric,Today was a fairytale
lyric,You were the prince
lyric,I used to be a damsel in distress
lyric,You took me by the hand and you picked me up at six
lyric,Today was a fairytale
lyric,Today was a fairytale
lyric,Today was a fairytale
lyric,I wore a dress
lyric,You wore a dark gray t-shirt
lyric,You told me I was pretty when I looked like a mess
lyric,Today was a fairytale
lyric,Time slows down
lyric,Whenever you're around
lyric,Can you feel this magic in the air?
lyric,It must have been the way you kissed me
lyric,Fell in love when I saw you standing there
lyric,It must have been the way
lyric,Today was a fairytale
lyric,It must have been the way
lyric,Today was a fairytale
lyric,Today was a fairytale
lyric,You've got a smile
lyric,That takes me to another planet
lyric,"Every move you make, everything you say is right"
lyric,Today was a fairytale
lyric,Today was a fairytale
lyric,All that I can say
lyric,Is now it's getting so much clearer
lyric,Nothing made sense 'til the time I saw your face
lyric,Today was a fairytale
lyric,Time slows down
lyric,"Whenever you're around, yeah"
lyric,But can you feel this magic in the air?
lyric,It must have been the way you kissed me
lyric,Fell in love when I saw you standing there
lyric,It must have been the way
lyric,Today was a fairytale
lyric,It must have been the way
lyric,Today was a fairytale
lyric,Time slows down
lyric,Whenever you're around
lyric,I can feel my heart
lyric,It's beating in my chest
lyric,Did you feel it?
lyric,I can't put this down
lyric,But can you feel this magic in the air?
lyric,It must have been the way you kissed me
lyric,Fell in love when I saw you standing there
lyric,It must have been the way
lyric,But can you feel this magic in the air?
lyric,It must have been the way you kissed me
lyric,Fell in love when I saw you standing there
lyric,It must have been the way
lyric,Today was a fairytale
lyric,It must have been the way
lyric,Today was a fairytale
lyric,"Oh, oh, yeah, oh-oh"
lyric,Today was a fairytale
lyric,Once the last drop of rain has dried off the pavement
lyric,"Shouldn't I find a stain, but I never do"
lyric,The way the tires turn stones on old county roads
lyric,"They leave 'em muddy underneath, reminds me of you"
lyric,You find graffiti on the walls of old bathroom stalls
lyric,"You know, you can scratch it right off, it's how it used to be"
lyric,"But like the dollar in your pocket, it's been spent and traded in"
lyric,"You can't change where it's been, reminds me of me"
lyric,"I lived, and I learned, had you, got burned"
lyric,"Held out, and held on"
lyric,"God knows, too long, and wasted time"
lyric,"Lost tears, swore that I'd get out of here"
lyric,But no amount of freedom gets you clean
lyric,I've still got you all over me
lyric,The best and worst day of June
lyric,Was the one that I met you
lyric,With your hands in your pockets
lyric,"And your ""Don't you wish you had me?"" grin"
lyric,"Well I did, so I smiled"
lyric,And I melted like a child
lyric,Now every breath of air I breathe reminds me of then
lyric,"And I lived, and I learned, had you, got burned"
lyric,"Held out, and held on"
lyric,"God knows, too long, and wasted time"
lyric,"Lost tears, swore that I'd get out of here"
lyric,But no amount of freedom gets you clean
lyric,I've still got you all over me
lyric,"I lived, and I learned"
lyric,And found out what it was to turn around
lyric,And see that we
lyric,Were never really meant to be
lyric,"So I lied, and I cried"
lyric,And I watched a part of myself die
lyric,Cause no amount of freedom gets you clean
lyric,I've still got you all over me
lyric,I've still got you all over me
lyric,Still got you all over me
lyric,"Mr. ""Perfect face"""
lyric,"Mr. ""Here to stay"""
lyric,"Mr. ""Looked me in the eye and told me you would never go away"""
lyric,Everything was right
lyric,"Mr. ""I've been waitin' for you all my life"""
lyric,"Mr. ""Every single day until the end, I will be by your side"""
lyric,"But that was when I got to know Mr. ""Change of heart"""
lyric,"Mr. ""Leaves me all alone,"" I fall apart"
