intent,text
lyric,"And we were happy When it was good, baby, it was good, baby We showed 'em all up"
lyric,No one could touch the way we laughed in the dark Talking 'bout your daddy's farm we were gonna buy someday And we were happy
lyric,We used to watch the sun go down on the boats in the water That's sorta how I feel right now And goodbye's so much harder 'cause we were happy
lyric,"When it was good, baby, it was good, baby We showed 'em all up No one could touch the way we laughed in the dark"
lyric,Talking 'bout your daddy's farm we were gonna buy someday And we were happy We were happy
lyric,"Oh, I hate those voices telling me I'm not in love anymore But they don't give me choices and that's what these tears are for Cause we were happy"
lyric,"We were happy When it was good, baby, it was good, baby We showed 'em all up"
lyric,No one could touch the way we laughed in the dark Talking 'bout your daddy's farm And you were gonna marry me
lyric,And we were happy We were happy Oh-oh-oh-oh
lyric,"We were happy You said, ""I know"" When I said, ""I need some time, need some space"
lyric,"To think about all of this"" You watched me go And I knew my"
lyric,"Words were hard to hear And harder to ever take back And I said, ""When can I-I-I come back?"""
lyric,"And you said that's when When I wake up in the morning That's when, when it's sunny or storming"
lyric,"Laughing, when I'm crying And that's when, I'll be waiting at the front gate That's when, when I see your face"
lyric,"I'll let you in, and baby, that's when Mm, mm I said, ""I know"""
lyric,"When you said, ""I did you wrong Made mistakes And put you through all of this"" (through all of this)"
lyric,"Then through the phone Came all your tears And I said, ""Leave those all in our past"""
lyric,"And you said, ""When can I-I-I come back?"" And I said, that's when When I wake up in the morning"
lyric,"That's when, when it's sunny or storming Laughing, when I'm crying And that's when I'll be waiting at the front gate"
lyric,"That's when, when I see your face I'll let you in, and baby, that's when"" And you said, ""Honestly"
lyric,"When you were gone Did you ever think of me?"" And I said"
lyric,"That's when, when I woke up in the morning
That's when, it was sunny or storming
Laughing when I was crying
And that's when, you were waiting at the front gate
That's when, when I saw your face
You let me in, and baby, that's when That's when, when I wake up in the morning (Yeah) That's when, when it's sunny or storming"
lyric,"When I'm laughing, when I'm crying That's when I'll be waiting at the front gate (That when I miss you, that's when I want you)"
lyric,"That's when, when I see your face That's when I love you, that's when Hey, I knew I'd run into you somewhere"
lyric,"It's been a while, I didn't mean to stare I heard she's nothin' like me I'm sure she'll make you happy"
lyric,"But don't you, don't you Smile at me and ask me how I've been Don't you say you've"
lyric,"Missed me if you don't want me again You don't know how much I feel I love you still So why don't you, don't you?"
lyric,"Ah, ah, ah, ah Ah, ah, ah Sometimes, I really wish that I could hate you"
lyric,"I've tried, but that's just somethin' I can't do My heart knows what the truth is I swore I wouldn't do this"
lyric,"But don't you, don't you Smile at me and ask me how I've been Don't you say you've"
lyric,"Missed me if you don't want me again You don't know how much I feel I love you still So why don't you, don't you?"
lyric,So I walk outta here tonight Try to go on with my life And you can say we're still friends
lyric,"(But I don't wanna pretend) So if I see you again Don't you (Don't you), don't you"
lyric,Smile at me and ask me how I've been Don't you (Don't you) say you've Missed me if you don't want me again
lyric,"You don't (You don't) know how much I feel I love you still So why don't you, don't you? Ah, ah, ah, ah"
lyric,"Don't you (Ah, ah, ah) It wasn't just like a movie The rain didn't soak through my clothes, down to my skin"
lyric,"I'm drivin' away and I, I guess you could say This is the last time I'll drive this way again Lost in the gray and I try to grab at the fray"
lyric,"Cause I, I still love you but I can't Bye bye to everything I thought was on my side Bye bye baby"
lyric,I want you bad but it's come down to nothing And all I have is your sympathy Cause you took me home but you just couldn't keep me
lyric,Bye bye baby Bye bye baby The picture frame is empty
lyric,"On the dresser, vacant just like me I see your writing on the dash Then back to your hesitation"
lyric,I was so sure of everything Everything I thought we'd always have Guess I never doubted it
lyric,Then the here and the now floods in Feels like I'm becoming a part of your past Bye bye to everything I thought was on my side
lyric,Bye bye baby I want you bad but it's come down to nothing And all I have is your sympathy
lyric,Cause you took me home but you just couldn't keep me Bye bye baby And there's so much that I can't touch
lyric,You're all I want but it's not enough this time And all the pages are just slipping through my hands And I'm so scared of how this ends
lyric,Bye bye to everything I thought was on my side Bye bye baby I want you bad but it's come down to nothing
lyric,And all I have is your sympathy Cause you took me home but you just couldn't keep me Bye bye to everything I thought was on my side
lyric,Bye bye baby I want you bad but it's come down to nothing And all I have is your sympathy
lyric,"Cause you took me home but you just couldn't keep me Oh, you took me home, I thought you were gonna keep me Bye bye baby"
lyric,"Bye bye baby You were in college, working part-time, waiting tables Left a small town and never looked back"
lyric,"I was a flight risk, with a fear of falling Wondering why we bother with love, if it never lasts I say, ""Can you believe it?"""
lyric,"As we're lying on the couch The moment, I could see it Yes, yes, I can see it now"
lyric,"Do you remember, we were sitting there, by the water? You put your arm around me for the first time You made a rebel of a careless man's careful daughter"
lyric,"You are the best thing that's ever been mine Flash forward, and we're taking on the world together And there's a drawer of my things at your place"
lyric,You learn my secrets and you figure out why I'm guarded You say we'll never make my parents' mistakes But we got bills to pay
lyric,"We got nothing figured out When it was hard to take Yes, yes"
lyric,"This is what I thought about: Do you remember, we were sitting there, by the water? You put your arm around me for the first time"
